season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2025,N Illinois,W Michigan,70,74,0,Regular Season,2025-03-01,N Illinois,1,2,2,,,,
2025,Ole Miss,Oklahoma,87,84,0,Regular Season,2025-03-01,Ole Miss,1,1,1,,,,
2025,IU Indy,Wright St,91,84,0,Regular Season,2025-03-01,IU Indy,1,1,0,,,,
2025,Texas A&M-CC,SE Louisiana,68,54,0,Regular Season,2025-03-01,Texas A&M-CC,1,3,3,,,,
2025,UMass Lowell,Binghamton,79,53,0,Regular Season,2025-03-01,UMass Lowell,1,1,6,,,,
2025,Nebraska,Minnesota,65,67,0,Regular Season,2025-03-01,Nebraska,1,3,2,,,,
2025,Navy,Loyola MD,81,68,0,Regular Season,2025-03-01,Navy,1,1,1,,,,
2025,Dayton,Richmond,74,64,0,Regular Season,2025-03-01,Dayton,1,1,2,,,,
2025,Tulsa,Tulane,77,79,0,Regular Season,2025-03-01,Tulsa,1,6,1,,,,
2025,Liberty,Kennesaw St,80,85,0,Regular Season,2025-03-02,Liberty,1,1,1,,,,
2025,Saint Mary's,Oregon St,74,64,0,Regular Season,2025-03-02,Saint Mary's,1,1,2,,,,
2025,Lamar,McNeese,66,68,0,Regular Season,2025-03-02,Lamar,1,4,4,,,,
2025,Duke,Florida St,100,65,0,Regular Season,2025-03-02,Duke,1,3,4,,,,
2025,Niagara,Manhattan,70,85,0,Regular Season,2025-03-02,Niagara,1,1,0,,,,
2025,SF Austin,McNeese,64,95,0,Regular Season,2025-03-04,SF Austin,1,2,1,,,,
2025,NC Central,Norfolk St,91,87,0,Regular Season,2025-03-04,NC Central,1,2,2,,,,
2025,Ball State,C Michigan,67,69,0,Regular Season,2025-03-05,Ball State,1,3,4,,,,
2025,Binghamton,NJIT,72,75,0,Regular Season,2025-03-05,Binghamton,1,3,3,,,,
2025,Virginia Tech,North Carolina,59,91,0,Regular Season,2025-03-05,Virginia Tech,1,3,3,,,,
2025,Wright St,IU Indy,98,85,0,Barbasol Horizon League Championship - 1st Round,2025-03-05,Wright St,1,3,3,,,,
2025,USC,Washington,92,61,0,Regular Season,2025-03-06,USC,1,4,4,,,,
2025,UCF,Oklahoma St,83,70,0,Regular Season,2025-03-06,UCF,1,4,3,,,,
2025,Georgia St,GA Southern,80,71,1,Sun Belt Championship - 3rd Round,2025-03-06,,0,4,0,,,,
2025,CA Baptist,Tarleton St,68,48,0,Regular Season,2025-03-07,CA Baptist,1,4,6,,,,
2025,AR-Pine Bluff,Jackson St,69,76,0,Regular Season,2025-03-07,AR-Pine Bluff,1,4,2,,,,
2025,North Alabama,Jacksonville,78,63,0,ASUN Championship - Semifinal,2025-03-07,North Alabama,1,2,2,,,,
2025,Little Rock,UT Martin,82,77,1,OVC Championship - Quarterfinal,2025-03-07,,0,5,0,,,,
2025,Hofstra,NC A&T,77,55,1,CAA Championship - 1st Round,2025-03-07,,0,5,5,,,,
2025,Kent State,E Michigan,76,70,0,Regular Season,2025-03-08,Kent State,1,2,2,,,,
2025,UConn,Seton Hall,81,50,0,Regular Season,2025-03-08,UConn,1,1,2,,,,
2025,Princeton,Penn,95,71,0,Regular Season,2025-03-08,Princeton,1,5,6,,,,
2025,Rhode Island,Fordham,86,67,0,Regular Season,2025-03-08,Rhode Island,1,1,1,,,,
2025,Kansas St,Iowa State,57,73,0,Regular Season,2025-03-08,Kansas St,1,1,2,,,,
2025,Northern Iowa,Valparaiso,63,64,1,MVC Tournament - Quarterfinal,2025-03-08,,0,5,0,,,,
2025,Arkansas St,Marshall,77,74,1,Sun Belt Championship - Quarterfinal,2025-03-08,,0,6,0,,,,
2025,CA Baptist,UT Arlington,70,68,0,Regular Season,2025-03-09,CA Baptist,1,1,7,,,,
2025,Rutgers,Minnesota,75,67,0,Regular Season,2025-03-09,Rutgers,1,3,2,,,,
2025,Baylor,Houston,61,65,0,Regular Season,2025-03-09,Baylor,1,3,4,,,,
2025,Troy,Old Dominion,75,59,1,Sun Belt Championship - Quarterfinal,2025-03-09,,0,7,0,,,,
2025,UNC Wilmington,Hampton,79,65,1,CAA Championship - Quarterfinal,2025-03-09,,0,6,0,,,,
2025,Charleston,Monmouth,79,78,1,CAA Championship - Quarterfinal,2025-03-10,,0,8,0,,,,
2025,C Connecticut,Saint Francis,43,46,0,Northeast Conference Tournament - Final,2025-03-11,C Connecticut,1,2,2,,,,
2025,Georgia Tech,Virginia,66,60,1,T. Rowe Price ACC Tournament - 2nd Round,2025-03-12,,0,3,2,,,,
2025,Minnesota,Northwestern,64,72,1,Big Ten Tournament - 1st Round,2025-03-12,,0,2,3,,,,
2025,Florida A&M,Prairie View,75,66,1,SWAC Tournament - 1st Round,2025-03-12,,0,3,3,,,,
2025,Duke,Georgia Tech,78,70,1,T. Rowe Price ACC Tournament - Quarterfinal,2025-03-13,,0,4,0,,,,
2025,St John's,Butler,78,57,1,Big East Tournament - Quarterfinal,2025-03-13,,0,4,0,,,,
2025,Howard,Morgan St,90,91,1,MEAC Tournament - Quarterfinal,2025-03-13,,0,5,5,,,,
2025,Kennesaw St,New Mexico St,80,77,1,CUSA Championship - Quarterfinal,2025-03-13,,0,4,4,,,,
2025,Loyola Chicago,Saint Louis,72,64,1,Atlantic 10 Championship - Quarterfinal,2025-03-14,,0,5,0,,,,
2025,UC Riverside,Cal Poly,83,96,1,Big West Championship - Quarterfinal,2025-03-14,,0,4,0,,,,
2025,Alabama St,Grambling,64,62,1,SWAC Tournament - Semifinal,2025-03-14,,0,0,1,,,,
2025,Miami OH,Kent State,72,64,1,MAC Championship - Semifinal,2025-03-14,,0,0,0,,,,
2025,UC Irvine,Cal Poly,96,78,1,Big West Championship - Semifinal,2025-03-15,,0,5,0,,,,
2025,Florida,Alabama,104,82,1,SEC Tournament - Semifinal,2025-03-15,,0,0,0,,,,
2025,UC San Diego,UC Irvine,75,61,1,Big West Championship - Final,2025-03-16,,0,0,0,,,,
2025,Oklahoma St,Wichita St,89,79,0,NIT - 1st Round,2025-03-19,Oklahoma St,1,7,4,,,,
2025,BYU,VCU,80,71,1,Men's Basketball Championship - East Region - 1st Round,2025-03-20,,0,5,3,,,,
2025,Bradley,North Alabama,71,62,0,NIT - 1st Round,2025-03-20,Bradley,1,10,10,,,,
2025,Arizona,Akron,93,65,1,Men's Basketball Championship - East Region - 1st Round,2025-03-21,,0,5,5,,,,
2025,St John's,Arkansas,66,75,1,Men's Basketball Championship - West Region - 2nd Round,2025-03-22,,0,0,1,,,,
2025,Florida,UConn,77,75,1,Men's Basketball Championship - West Region - 2nd Round,2025-03-23,,0,1,0,,,,
2025,Michigan St,New Mexico,71,63,1,Men's Basketball Championship - South Region - 2nd Round,2025-03-24,,0,1,2,,,,
2025,Cleveland St,Illinois St,68,79,1,Purple CBI Championship,2025-03-26,,0,0,0,,,,
2025,Auburn,Michigan St,70,64,1,Men's Basketball Championship - South Region - Elite 8,2025-03-30,,0,0,1,,,,
2025,Boise St,Butler,100,93,1,College Basketball Crown - 2nd Round,2025-04-02,,0,1,1,,,,
2026,St Bonaventure,Bradley,69,63,1,Field of 68 Opening Day Marathon,2025-11-03,,0,,,,,,
2026,Stony Brook,Farmingdale St,66,59,0,Regular Season,2025-11-03,Stony Brook,1,,,,,,
2026,Alabama,North Dakota,91,62,0,Regular Season,2025-11-04,Alabama,1,,,,,,
2026,UCLA,E Washington,80,74,0,Regular Season,2025-11-04,UCLA,1,,,,,,
2026,Syracuse,Binghamton,85,47,0,Regular Season,2025-11-04,Syracuse,1,,,,,,
2026,Georgia Tech,MD Eastern,56,52,0,Regular Season,2025-11-04,Georgia Tech,1,,,,,,
2026,Marquette,UAlbany,80,53,0,Regular Season,2025-11-04,Marquette,1,,,,,,
2026,Bowling Green,Texas St,83,48,0,MAC-SBC Challenge,2025-11-04,Bowling Green,1,,,,,,
2026,Boise St,Hawaii Pac,78,79,0,Regular Season,2025-11-04,Boise St,1,,,,,,
2026,Nebraska,West Georgia,86,53,0,Regular Season,2025-11-04,Nebraska,1,,,,,,
2026,South Florida,Florida A&M,102,67,0,Regular Season,2025-11-04,South Florida,1,,,,,,
2026,Grambling,Huston Till,91,47,0,Regular Season,2025-11-04,Grambling,1,,,,,,
2026,Montana,NW Indian,106,41,0,Regular Season,2025-11-04,Montana,1,,,,,,
2026,FIU,FL National,101,49,0,Regular Season,2025-11-04,FIU,1,,,,,,
2026,Miami OH,Old Dominion,87,72,0,MAC-SBC Challenge,2025-11-04,Miami OH,1,,,,,,
2026,Binghamton,RIT,66,56,0,Regular Season,2025-11-05,Binghamton,1,0,,,,,
2026,San Diego,Occidental,88,59,0,Regular Season,2025-11-05,San Diego,1,,,,,,
2026,Sacramento St,Dominican CA,103,79,0,Regular Season,2025-11-05,Sacramento St,1,,,,,,
2026,Loyola MD,PSU Abington,96,60,0,Regular Season,2025-11-06,Loyola MD,1,1,,,,,
2026,UC Davis,N Dakota St,80,68,0,Regular Season,2025-11-06,UC Davis,1,1,1,,,,
2026,Lafayette,Dicknsn PA,79,44,0,Regular Season,2025-11-06,Lafayette,1,1,,,,,
2026,Canisius,Allegheny,84,43,0,Regular Season,2025-11-07,Canisius,1,2,,,,,
2026,Charleston So,Toccoa Falls,106,71,0,Regular Season,2025-11-07,Charleston So,1,2,,,,,
2026,Northwestern,Boston U,76,52,0,Regular Season,2025-11-07,Northwestern,1,2,2,,,,
2026,E Kentucky,Midway,122,60,0,Regular Season,2025-11-07,E Kentucky,1,,2,,,,
2026,St John's,Alabama,96,103,0,Regular Season,2025-11-08,St John's,1,4,3,,,,
2026,Richmond,East Carolina,87,72,0,Regular Season,2025-11-08,Richmond,1,1,2,,,,
2026,Cincinnati,Georgia St,74,64,0,Regular Season,2025-11-08,Cincinnati,1,3,4,,,,
2026,La Salle,Monmouth,73,60,0,Regular Season,2025-11-08,La Salle,1,2,2,,,,
2026,Illinois,FGCU,113,70,0,Regular Season,2025-11-08,Illinois,1,3,3,,,,
2026,New Mexico,UT Arlington,74,56,0,Regular Season,2025-11-08,New Mexico,1,1,3,,,,
2026,Stetson,Ft Lauderdale,106,77,0,Regular Season,2025-11-08,Stetson,1,3,,,,,
2026,Seton Hall,Wagner,68,61,0,Regular Season,2025-11-08,Seton Hall,1,3,3,,,,
2026,Florida A&M,Kennesaw St,72,92,0,Regular Season,2025-11-08,Florida A&M,1,3,3,,,,
2026,Miami OH,Trinity (IL),129,49,0,Regular Season,2025-11-08,Miami OH,1,3,,,,,
2026,Kansas St,Bellarmine,98,71,0,Regular Season,2025-11-09,Kansas St,1,3,4,,,,
2026,Bowling Green,Le Moyne,83,60,0,Regular Season,2025-11-09,Bowling Green,1,1,1,,,,
2026,Portland,UC Davis,67,63,0,Regular Season,2025-11-09,Portland,1,1,2,,,,
2026,Loyola Chicago,North Texas,62,64,1,Regular Season,2025-11-09,,0,1,1,,,,
2026,Hawai'i,E Texas A&M,100,74,0,Regular Season,2025-11-10,Hawai'i,1,4,3,,,,
2026,Utah,Holy Cross,87,69,0,Regular Season,2025-11-11,Utah,1,1,1,,,,
2026,Seton Hall,Fairfield,82,59,0,Regular Season,2025-11-11,Seton Hall,1,2,2,,,,
2026,Tennessee Tech,VA Lynchburg,118,58,0,Regular Season,2025-11-11,Tennessee Tech,1,2,2,,,,
2026,UC Irvine,Lincoln U (CA),130,63,0,Regular Season,2025-11-11,UC Irvine,1,2,6,,,,
2026,Richmond,William & Mary,90,86,0,Regular Season,2025-11-12,Richmond,1,3,3,,,,
2026,Georgetown,Binghamton,83,70,0,Regular Season,2025-11-12,Georgetown,1,4,3,,,,
2026,Detroit Mercy,Cleary,92,54,0,Regular Season,2025-11-12,Detroit Mercy,1,3,,,,,
2026,Pepperdine,Lincoln U (CA),113,76,0,Regular Season,2025-11-12,Pepperdine,1,3,0,,,,
2026,Sacramento St,Santa Barbara,87,92,0,Regular Season,2025-11-12,Sacramento St,1,3,3,,,,
2026,North Dakota,Mayville St,128,58,0,Regular Season,2025-11-12,North Dakota,1,2,,,,,
2026,Virginia Tech,Saint Joseph's,94,59,0,Regular Season,2025-11-13,Virginia Tech,1,4,4,,,,
2026,W Michigan,Purdue FW,83,71,0,Regular Season,2025-11-13,W Michigan,1,3,3,,,,
2026,Utah State,Weber St,83,73,0,Regular Season,2025-11-13,Utah State,1,4,3,,,,
2026,Kennesaw St,Point,111,60,0,Regular Season,2025-11-13,Kennesaw St,1,4,,,,,
2026,Wichita St,Loyola Chicago,95,74,0,Regular Season,2025-11-14,Wichita St,1,4,4,,,,
2026,W Carolina,Voorhees,95,44,0,Regular Season,2025-11-14,W Carolina,1,5,,,,,
2026,GA Southern,Johnson C Smth,98,79,0,Regular Season,2025-11-14,GA Southern,1,1,,,,,
2026,UCLA,Arizona,65,69,1,Hall of Fame Series - Los Angeles,2025-11-15,,0,3,2,,,,
2026,Brown,Hampton,63,72,0,College Hill Classic,2025-11-15,Brown,1,1,2,,,,
2026,La Salle,Penn State,69,83,1,Regular Season,2025-11-15,,0,2,3,,,,
2026,VMI,Jacksonville,67,69,0,ASUN/SoCon Challenge,2025-11-15,VMI,1,2,2,,,,
2026,Ole Miss,Bakersfield,82,60,0,Regular Season,2025-11-15,Ole Miss,1,2,2,,,,
2026,UC Riverside,North Dakota,74,76,0,Regular Season,2025-11-15,UC Riverside,1,2,2,,,,
2026,Texas St,Texas Southern,77,67,0,Regular Season,2025-11-15,Texas St,1,1,1,,,,
2026,Drake,SIUE,59,61,0,Regular Season,2025-11-15,Drake,1,3,3,,,,
2026,UMass,C Connecticut,84,77,0,Regular Season,2025-11-16,UMass,1,1,3,,,,
2026,Utah,Sam Houston,85,79,0,Regular Season,2025-11-16,Utah,1,4,7,,,,
2026,Omaha,Southern Utah,90,85,0,Regular Season,2025-11-16,Omaha,1,6,3,,,,
2026,Nebraska,Oklahoma,105,99,1,Regular Season,2025-11-16,,0,3,3,,,,
2026,Arkansas St,Christian Bros,95,67,0,Regular Season,2025-11-16,Arkansas St,1,3,,,,,
2026,Le Moyne,Niagara,74,68,0,Regular Season,2025-11-18,Le Moyne,1,3,7,,,,
2026,Gonzaga,Southern Utah,122,50,0,Regular Season,2025-11-18,Gonzaga,1,2,1,,,,
2026,Kentucky,Michigan St,66,83,1,State Farm Champions Classic,2025-11-18,,0,2,4,,,,
2026,Pepperdine,New Orleans,90,79,0,Acrisure Holiday Invitational - Campus Game,2025-11-19,Pepperdine,1,2,3,,,,
2026,North Carolina,Navy,73,61,0,Regular Season,2025-11-19,North Carolina,1,3,4,,,,
2026,Michigan,MTSU,86,61,0,Regular Season,2025-11-19,Michigan,1,3,5,,,,
2026,Boise St,Wichita St,62,59,0,Regular Season,2025-11-19,Boise St,1,3,4,,,,
2026,San Francisco,N'Western St,84,64,0,Regular Season,2025-11-19,San Francisco,1,2,4,,,,
2026,Oral Roberts,Haskell,84,64,0,Regular Season,2025-11-19,Oral Roberts,1,2,,,,,
2026,Oklahoma St,South Florida,103,95,0,Regular Season,2025-11-20,Oklahoma St,1,3,3,,,,
2026,Quinnipiac,City (NY),112,52,0,Regular Season,2025-11-20,Quinnipiac,1,3,,,,,
2026,Bowling Green,William & Mary,74,82,0,Regular Season,2025-11-20,Bowling Green,1,4,4,,,,
2026,Portland St,Evergreen,90,61,0,Regular Season,2025-11-20,Portland St,1,1,,,,,
2026,E Texas A&M,Dall Christian,115,44,0,Regular Season,2025-11-20,E Texas A&M,1,4,,,,,
2026,UCF,Pitt,77,67,1,Skyscanner Legends Classic,2025-11-21,,0,2,2,,,,
2026,Akron,Iona,96,75,1,U.S. Virgin Islands Paradise Jam,2025-11-21,,0,3,1,,,,
2026,FAU,Pacific,82,59,0,Sunshine Slam - Campus Game,2025-11-21,FAU,1,2,5,,,,
2026,William & Mary,Regent,104,57,0,Regular Season,2025-11-21,William & Mary,1,0,12,,,,
2026,Old Dominion,Morgan St,88,56,0,Regular Season,2025-11-22,Old Dominion,1,2,2,,,,
2026,SMU,Arkansas St,100,69,0,Regular Season,2025-11-22,SMU,1,2,1,,,,
2026,Portland,Fullerton,103,85,0,Portland Invitational,2025-11-22,Portland,1,5,6,,,,
2026,Purdue,Texas Tech,86,56,1,Baha Mar Championship - Championship,2025-11-22,,0,1,0,,,,
2026,ETSU,Morehead St,77,62,0,Regular Season,2025-11-22,ETSU,1,6,5,,,,
2026,Norfolk St,Hampton,62,60,0,Regular Season,2025-11-22,Norfolk St,1,6,2,,,,
2026,Nebraska,Kansas St,86,85,1,Hall of Fame Classic - Championship,2025-11-22,,0,0,0,,,,
2026,Virginia,Butler,73,80,1,Greenbrier Tip-Off - Mountain Division,2025-11-23,,0,1,1,,,,
2026,Southern Miss,North Florida,92,83,1,Pensacola Invitational,2025-11-23,,0,3,2,,,,
2026,Oklahoma,Alcorn St,72,53,0,Regular Season,2025-11-23,Oklahoma,1,1,3,,,,
2026,High Point,Incarnate Word,91,80,1,Boardwalk Battle - Championship,2025-11-23,,0,2,2,,,,
2026,MTSU,G Washington,79,92,1,Cayman Islands Classic,2025-11-24,,0,4,0,,,,
2026,Pacific,Stony Brook,86,58,1,Sunshine Slam - Ocean Division,2025-11-24,,0,2,3,,,,
2026,Youngstown St,GA Southern,67,61,1,Jacksonville Classic,2025-11-24,,0,0,2,,,,
2026,Bradley,Princeton,88,64,1,Terry's Chocolate ESPN Events Invitational - Adventure Bracket,2025-11-25,,0,4,3,,,,
2026,Texas,Arizona St,86,87,1,Southwest Maui Invitational,2025-11-25,,0,5,3,,,,
2026,Oregon,Auburn,73,84,1,Players Era Festival,2025-11-25,,0,6,4,,,,
2026,Illinois,UT Rio Grande,87,73,0,Regular Season,2025-11-25,Illinois,1,2,2,,,,
2026,Abilene Chrstn,UTSA,61,50,1,Jacksonville Classic,2025-11-25,,0,0,6,,,,
2026,Alabama,UNLV,115,76,1,Players Era Festival,2025-11-26,,0,0,0,,,,
2026,Indiana,Kansas St,86,69,0,Regular Season,2025-11-26,Indiana,1,5,3,,,,
2026,Stonehill,UMass Lowell,64,75,0,Regular Season,2025-11-26,Stonehill,1,4,3,,,,
2026,VMI,Bowling Green,48,81,1,Fort Myers Tip-Off - Palms Division,2025-11-26,,0,1,1,,,,
2026,Utah Tech,Portland St,63,68,0,Regular Season,2025-11-26,Utah Tech,1,3,5,,,,
2026,Incarnate Word,Texas Lutheran,117,55,0,Regular Season,2025-11-26,Incarnate Word,1,2,0,,,,
2026,Cornell,Misericordia,114,70,0,Regular Season,2025-11-26,Cornell,1,4,6,,,,
2026,Chaminade,Texas,78,119,0,Southwest Maui Invitational,2025-11-26,Chaminade,1,0,0,,,,
2026,Louisville,NJIT,104,47,0,Regular Season,2025-11-27,Louisville,1,1,1,,,,
2026,Memphis,S Illinois,74,58,0,Regular Season,2025-11-27,Memphis,1,4,2,,,,
2026,Vanderbilt,VCU,89,74,1,Marriott Bonvoy Battle 4 Atlantis,2025-11-27,,0,0,0,,,,
2026,Rutgers,UNLV,80,65,1,Players Era Festival,2025-11-27,,0,1,0,,,,
2026,Butler,Wright St,94,69,0,Regular Season,2025-11-28,Butler,1,4,1,,,,
2026,Gardner-Webb,SE Louisiana,68,76,1,Regular Season,2025-11-28,,0,1,0,,,,
2026,Lehigh,Santa Barbara,70,72,1,Resorts World Classic,2025-11-28,,0,1,2,,,,
2026,Florida,Providence,90,78,1,Rady Children's Invitational - Consolation Game,2025-11-28,,0,0,0,,,,
2026,Navy,SE Louisiana,65,69,1,Regular Season,2025-11-29,,0,0,0,,,,
2026,UCF,VMI,82,57,0,Regular Season,2025-11-29,UCF,1,2,2,,,,
2026,SE Missouri,Lipscomb,77,88,0,Regular Season,2025-11-29,SE Missouri,1,1,2,,,,
2026,N'Western St,Southern,73,75,0,Regular Season,2025-11-29,N'Western St,1,6,6,,,,
2026,So Indiana,Kentucky St,93,56,0,Regular Season,2025-11-29,So Indiana,1,2,,,,,
2026,Saint Peter's,Dartmouth,61,87,0,Regular Season,2025-11-29,Saint Peter's,1,6,9,,,,
2026,Maine,Siena,60,64,1,Capital Thanksgiving Classic,2025-11-30,,0,0,0,,,,
2026,Lafayette,Monmouth,74,88,0,Lafayette Classic,2025-11-30,Lafayette,1,0,0,,,,
2026,New Haven,Mitchell,92,69,0,Regular Season,2025-11-30,New Haven,1,3,,,,,
2026,Southern,LA Christian,101,48,0,Regular Season,2025-12-01,Southern,1,1,,,,,
2026,MTSU,UAB,76,61,0,Regular Season,2025-12-02,MTSU,1,6,6,,,,
2026,Syracuse,Tennessee,62,60,0,ACC/SEC Men's Challenge,2025-12-03,Syracuse,1,6,5,,,,
2026,Dayton,ETSU,88,71,0,Regular Season,2025-12-03,Dayton,1,3,3,,,,
2026,Butler,E Michigan,84,68,0,Regular Season,2025-12-03,Butler,1,4,4,,,,
2026,Lipscomb,Tennessee Tech,83,80,0,Regular Season,2025-12-03,Lipscomb,1,3,3,,,,
2026,North Texas,Hou Christian,77,75,0,Regular Season,2025-12-03,North Texas,1,2,3,,,,
2026,Alabama,Clemson,90,84,0,ACC/SEC Men's Challenge,2025-12-04,Alabama,1,6,4,,,,
2026,Seton Hall,C Connecticut,77,61,0,Regular Season,2025-12-04,Seton Hall,1,7,3,,,,
2026,Delaware St,Navy,59,66,0,Regular Season,2025-12-04,Delaware St,1,4,4,,,,
2026,Idaho,North Dakota,90,58,0,Big Sky-Summit Challenge,2025-12-04,Idaho,1,4,4,,,,
2026,Wisconsin,Northwestern,85,73,0,Regular Season,2025-12-04,Wisconsin,1,5,5,,,,
2026,SC Upstate,Coastal,85,78,0,Regular Season,2025-12-04,SC Upstate,1,4,3,,,,
2026,Hawai'i,UC Davis,75,69,0,Regular Season,2025-12-05,Hawai'i,1,5,9,,,,
2026,Bucknell,UMBC,66,73,0,Regular Season,2025-12-06,Bucknell,1,1,1,,,,
2026,Virginia,Dayton,86,73,1,Regular Season,2025-12-06,,0,1,2,,,,
2026,Purdue FW,N Kentucky,79,77,0,Regular Season,2025-12-06,Purdue FW,1,1,1,,,,
2026,Kansas St,Seton Hall,67,78,0,Regular Season,2025-12-06,Kansas St,1,3,1,,,,
2026,Wisconsin,Marquette,96,76,0,Regular Season,2025-12-06,Wisconsin,1,1,2,,,,
2026,Oregon St,Southern Utah,81,70,0,Regular Season,2025-12-06,Oregon St,1,1,3,,,,
2026,West Georgia,Tennessee Tech,59,87,0,Regular Season,2025-12-06,West Georgia,1,3,2,,,,
2026,Gardner-Webb,GA Southern,84,88,0,Regular Season,2025-12-06,Gardner-Webb,1,1,1,,,,
2026,E Kentucky,IU East,122,67,0,Regular Season,2025-12-06,E Kentucky,1,1,2,,,,
2026,SE Louisiana,N'Western St,68,76,0,Regular Season,2025-12-07,SE Louisiana,1,7,0,,,,
2026,Northeastern,C Connecticut,73,56,0,Regular Season,2025-12-07,Northeastern,1,3,2,,,,
2026,Wright St,Green Bay,86,58,0,Regular Season,2025-12-07,Wright St,1,3,1,,,,
2026,Nebraska,Creighton,71,50,0,Regular Season,2025-12-07,Nebraska,1,7,3,,,,
2026,Houston,Florida St,82,67,1,Houston Hoops Showdown,2025-12-07,,0,10,3,,,,
2026,St John's,Ole Miss,63,58,0,Regular Season,2025-12-07,St John's,1,9,3,,,,
2026,Penn,Lafayette,74,72,0,Regular Season,2025-12-08,Penn,1,0,1,,,,
2026,Michigan,Villanova,89,61,0,Regular Season,2025-12-09,Michigan,1,2,1,,,,
2026,Yale,UAlbany,93,82,1,Basketball Hall of Fame Classic,2025-12-10,,0,2,3,,,,
2026,Colorado St,Dartmouth,76,55,0,Regular Season,2025-12-10,Colorado St,1,3,3,,,,
2026,Omaha,Doane,79,70,0,Regular Season,2025-12-10,Omaha,1,3,,,,,
2026,Boston U,Maine,59,69,0,Regular Season,2025-12-11,Boston U,1,3,4,,,,
2026,Nicholls,Biblical Stud,117,49,0,Regular Season,2025-12-11,Nicholls,1,4,12,,,,
2026,Hofstra,Old Westbury,92,23,0,Regular Season,2025-12-11,Hofstra,1,3,,,,,
2026,GA Southern,Coastal GA,100,58,0,Regular Season,2025-12-12,GA Southern,1,5,12,,,,
2026,Utah State,Illinois St,83,78,1,Salt Lake Slam,2025-12-13,,0,5,5,,,,
2026,North Carolina,SC Upstate,80,62,0,Regular Season,2025-12-13,North Carolina,1,5,6,,,,
2026,Fordham,Manhattan,82,53,0,Regular Season,2025-12-13,Fordham,1,1,5,,,,
2026,Stony Brook,C Michigan,78,55,0,Regular Season,2025-12-13,Stony Brook,1,2,5,,,,
2026,Vanderbilt,C Arkansas,83,72,0,Regular Season,2025-12-13,Vanderbilt,1,8,5,,,,
2026,Portland St,George Fox,94,50,0,Regular Season,2025-12-13,Portland St,1,6,,,,,
2026,Drake,N Dakota St,94,99,0,Regular Season,2025-12-13,Drake,1,6,0,,,,
2026,Loyola Chicago,Chicago St,75,84,0,Regular Season,2025-12-14,Loyola Chicago,1,7,6,,,,
2026,UNLV,Tennessee St,60,63,0,Jack Jones Classic,2025-12-14,UNLV,1,6,9,,,,
2026,Bakersfield,Pepperdine,62,70,0,Regular Season,2025-12-14,Bakersfield,1,1,7,,,,
2026,UC San Diego,Tulane,93,67,1,Jack Jones Classic,2025-12-14,,0,6,2,,,,
2026,South Carolina,The Citadel,71,55,0,Regular Season,2025-12-14,South Carolina,1,7,3,,,,
2026,Western KY,Campbellsville,102,59,0,Regular Season,2025-12-16,Western KY,1,4,,,,,
2026,N Dakota St,Minn Crook,101,67,0,Regular Season,2025-12-16,N Dakota St,1,2,,,,,
2026,Tennessee,Louisville,83,62,0,Regular Season,2025-12-17,Tennessee,1,9,3,,,,
2026,Wright St,Miami OH,76,83,0,Regular Season,2025-12-17,Wright St,1,3,3,,,,
2026,Rice,SW Christian U,94,47,0,Regular Season,2025-12-17,Rice,1,3,12,,,,
2026,Texas St,Arkansas St,70,89,0,Regular Season,2025-12-18,Texas St,1,6,4,,,,
2026,NC State,Texas Southern,108,72,0,Regular Season,2025-12-18,NC State,1,4,3,,,,
2026,Charleston So,North Florida,113,90,0,Regular Season,2025-12-18,Charleston So,1,8,3,,,,
2026,Oregon,Portland,94,69,0,Regular Season,2025-12-18,Oregon,1,4,3,,,,
2026,USC,UTSA,97,70,0,Regular Season,2025-12-18,USC,1,2,4,,,,
2026,Tennessee St,UT Martin,78,71,0,Regular Season,2025-12-19,Tennessee St,1,4,4,,,,
2026,Providence,Seton Hall,67,72,0,Regular Season,2025-12-19,Providence,1,5,4,,,,
2026,Hampton,Grambling,72,81,1,Toyota Chris Paul HBCU Classic,2025-12-19,,0,0,9,,,,
2026,App State,Georgia St,63,70,0,Regular Season,2025-12-20,App State,1,1,0,,,,
2026,UC Irvine,Belmont,58,84,0,Regular Season,2025-12-20,UC Irvine,1,12,2,,,,
2026,N Illinois,C Michigan,74,73,0,Regular Season,2025-12-20,N Illinois,1,2,1,,,,
2026,Mercyhurst,Binghamton,82,61,0,Regular Season,2025-12-20,Mercyhurst,1,1,1,,,,
2026,Washington St,Mercer,84,78,0,Regular Season,2025-12-20,Washington St,1,1,1,,,,
2026,Georgia Tech,Lafayette,95,81,0,Regular Season,2025-12-20,Georgia Tech,1,2,0,,,,
2026,N'Western St,Southern NO,108,55,0,Regular Season,2025-12-20,N'Western St,1,6,,,,,
2026,Saint Louis,New Hampshire,93,79,0,Regular Season,2025-12-21,Saint Louis,1,2,3,,,,
2026,Iowa State,Long Beach St,91,60,0,Regular Season,2025-12-21,Iowa State,1,6,1,,,,
2026,Georgetown,Xavier,77,80,0,Regular Season,2025-12-21,Georgetown,1,2,3,,,,
2026,Boston U,UMass Lowell,88,76,0,Regular Season,2025-12-21,Boston U,1,7,4,,,,
