slot,round_order,round_name,region,team_a,team_b,p_team_a,p_team_b,team_a_win_rate,is_locked,team_b_win_rate,winner
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Wisconsin,0.10105434379426564,0.8989456562057343,0.8,False,0.19999999999999996,N Dakota St
R5_1,5,Final Four,FINAL_FOUR,Northern Iowa,Arizona,0.11933807000117402,0.880661929998826,1.0,False,0.0,Northern Iowa
R5_1,5,Final Four,FINAL_FOUR,Northern Iowa,Missouri,0.15246175211705482,0.8475382478829452,1.0,False,0.0,Northern Iowa
R5_1,5,Final Four,FINAL_FOUR,Northern Iowa,NC State,0.2037167917323112,0.7962832082676888,1.0,False,0.0,Northern Iowa
R5_1,5,Final Four,FINAL_FOUR,Northern Iowa,Purdue,0.1456703743180686,0.8543296256819314,1.0,False,0.0,Northern Iowa
R5_1,5,Final Four,FINAL_FOUR,Northern Iowa,Wisconsin,0.06371564693908058,0.9362843530609194,1.0,False,0.0,Northern Iowa
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Arizona,0.2521887966825294,0.7478112033174706,0.22641509433962265,False,0.7735849056603774,Arizona
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Arkansas,0.3702558095787728,0.6297441904212272,0.8,False,0.19999999999999996,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,BYU,0.6693359278332753,0.33066407216672467,1.0,False,0.0,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Gonzaga,0.6768187035184915,0.3231812964815085,1.0,False,0.0,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Hawai'i,0.553209775208238,0.446790224791762,1.0,False,0.0,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Missouri,0.30923859889667765,0.6907614011033223,0.7586206896551724,False,0.24137931034482762,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,NC State,0.3890081622708428,0.6109918377291572,0.06666666666666667,False,0.9333333333333333,NC State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Purdue,0.2979184331656888,0.7020815668343112,0.6774193548387096,False,0.32258064516129037,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Utah State,0.6114539451600656,0.38854605483993443,1.0,False,0.0,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Villanova,0.4855054477701115,0.5144945522298885,0.75,False,0.25,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Ohio State,Wisconsin,0.1448289427752916,0.8551710572247085,0.8828828828828829,False,0.11711711711711714,Ohio State
R5_1,5,Final Four,FINAL_FOUR,Siena,Arizona,0.2140656657819508,0.7859343342180491,0.75,False,0.25,Siena
R5_1,5,Final Four,FINAL_FOUR,Siena,Arkansas,0.32196906825510374,0.6780309317448963,0.75,False,0.25,Siena
R5_1,5,Final Four,FINAL_FOUR,Siena,BYU,0.6204750870817809,0.3795249129182191,1.0,False,0.0,Siena
R5_1,5,Final Four,FINAL_FOUR,Siena,Gonzaga,0.6284497849102137,0.37155021508978625,1.0,False,0.0,Siena
R5_1,5,Final Four,FINAL_FOUR,Siena,Missouri,0.26555381567571223,0.7344461843242878,0.7142857142857143,False,0.2857142857142857,Siena
R5_1,5,Final Four,FINAL_FOUR,Siena,NC State,0.33959463995838357,0.6604053600416164,0.45454545454545453,False,0.5454545454545454,NC State
R5_1,5,Final Four,FINAL_FOUR,Siena,Purdue,0.2552419013039431,0.7447580986960569,0.2222222222222222,False,0.7777777777777778,Purdue
R5_1,5,Final Four,FINAL_FOUR,Siena,Texas,0.7888054243613019,0.21119457563869815,1.0,False,0.0,Siena
R5_1,5,Final Four,FINAL_FOUR,Siena,Wisconsin,0.12032394658508595,0.8796760534149141,0.7272727272727273,False,0.2727272727272727,Siena
R5_1,5,Final Four,FINAL_FOUR,South Florida,Arizona,0.1306758261606796,0.8693241738393204,0.8333333333333334,False,0.16666666666666663,South Florida
R5_1,5,Final Four,FINAL_FOUR,South Florida,Arkansas,0.20765095263969952,0.7923490473603005,1.0,False,0.0,South Florida
R5_1,5,Final Four,FINAL_FOUR,South Florida,Gonzaga,0.4827983115789368,0.5172016884210632,1.0,False,0.0,South Florida
R5_1,5,Final Four,FINAL_FOUR,South Florida,Missouri,0.1663519990212923,0.8336480009787077,1.0,False,0.0,South Florida
R5_1,5,Final Four,FINAL_FOUR,South Florida,NC State,0.22105873985840682,0.7789412601415932,1.0,False,0.0,South Florida
R5_1,5,Final Four,FINAL_FOUR,South Florida,Purdue,0.15905800196127123,0.8409419980387287,1.0,False,0.0,South Florida
R5_1,5,Final Four,FINAL_FOUR,South Florida,Wisconsin,0.07019015214905501,0.929809847850945,0.9,False,0.09999999999999998,South Florida
R5_1,5,Final Four,FINAL_FOUR,St John's,Arizona,0.26850256980500603,0.7314974301949939,0.7936507936507936,False,0.2063492063492064,St John's
R5_1,5,Final Four,FINAL_FOUR,St John's,Arkansas,0.39022174396526615,0.6097782560347338,0.9333333333333333,False,0.06666666666666665,St John's
R5_1,5,Final Four,FINAL_FOUR,St John's,BYU,0.6878146718702184,0.3121853281297816,1.0,False,0.0,St John's
R5_1,5,Final Four,FINAL_FOUR,St John's,Hawai'i,0.5740482567451177,0.4259517432548823,0.6666666666666666,False,0.33333333333333337,St John's
R5_1,5,Final Four,FINAL_FOUR,St John's,Missouri,0.3276260033972168,0.6723739966027832,0.45454545454545453,False,0.5454545454545454,Missouri
R5_1,5,Final Four,FINAL_FOUR,St John's,NC State,0.4093280310625777,0.5906719689374222,0.3157894736842105,False,0.6842105263157895,NC State
R5_1,5,Final Four,FINAL_FOUR,St John's,Purdue,0.31594060035181704,0.684059399648183,0.32653061224489793,False,0.6734693877551021,Purdue
R5_1,5,Final Four,FINAL_FOUR,St John's,Utah State,0.6313859707342575,0.3686140292657425,1.0,False,0.0,St John's
R5_1,5,Final Four,FINAL_FOUR,St John's,Villanova,0.5066858173049293,0.4933141826950707,0.14285714285714285,False,0.8571428571428572,Villanova
R5_1,5,Final Four,FINAL_FOUR,St John's,Wisconsin,0.1556432121556232,0.8443567878443767,0.8187919463087249,False,0.18120805369127513,St John's
R5_1,5,Final Four,FINAL_FOUR,TCU,Arizona,0.17251286465980883,0.8274871353401911,0.6666666666666666,False,0.33333333333333337,TCU
R5_1,5,Final Four,FINAL_FOUR,TCU,Arkansas,0.2665751880112359,0.7334248119887641,0.6666666666666666,False,0.33333333333333337,TCU
R5_1,5,Final Four,FINAL_FOUR,TCU,Missouri,0.2167630357599556,0.7832369642400444,0.875,False,0.125,TCU
R5_1,5,Final Four,FINAL_FOUR,TCU,NC State,0.282431477848703,0.7175685221512971,1.0,False,0.0,TCU
R5_1,5,Final Four,FINAL_FOUR,TCU,Purdue,0.20780967099224,0.79219032900776,0.16666666666666666,False,0.8333333333333334,Purdue
R5_1,5,Final Four,FINAL_FOUR,TCU,Villanova,0.3684333472602452,0.6315666527397548,1.0,False,0.0,TCU
R5_1,5,Final Four,FINAL_FOUR,TCU,Wisconsin,0.09477332619824061,0.9052266738017594,0.047619047619047616,False,0.9523809523809523,Wisconsin
R5_1,5,Final Four,FINAL_FOUR,UCF,Arizona,0.33965341560963014,0.6603465843903699,0.6547619047619048,False,0.34523809523809523,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Arkansas,0.4727804136388045,0.5272195863611955,0.8333333333333334,False,0.16666666666666663,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,BYU,0.7553433373915798,0.24465666260842023,1.0,False,0.0,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Gonzaga,0.7615731073752847,0.23842689262471528,0.6,False,0.4,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Hawai'i,0.6537992486297706,0.34620075137022943,1.0,False,0.0,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Kennesaw St,0.8284685569110712,0.17153144308892876,1.0,False,0.0,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Long Island,0.6766725569190579,0.3233274430809421,0.3333333333333333,False,0.6666666666666667,Long Island
R5_1,5,Final Four,FINAL_FOUR,UCF,Missouri,0.405753622827114,0.594246377172886,0.3968253968253968,False,0.6031746031746033,Missouri
R5_1,5,Final Four,FINAL_FOUR,UCF,NC State,0.49266307082619026,0.5073369291738097,0.4838709677419355,False,0.5161290322580645,NC State
R5_1,5,Final Four,FINAL_FOUR,UCF,Purdue,0.39291001633020933,0.6070899836697907,0.6111111111111112,False,0.38888888888888884,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Utah State,0.7059015864317109,0.29409841356828914,1.0,False,0.0,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Villanova,0.5900419969113838,0.40995800308861624,0.5,False,0.5,UCF
R5_1,5,Final Four,FINAL_FOUR,UCF,Wisconsin,0.20528003693460983,0.7947199630653902,0.24607329842931938,False,0.7539267015706806,Wisconsin
R5_1,5,Final Four,FINAL_FOUR,UCLA,Arizona,0.36467274711682485,0.6353272528831752,0.6296296296296297,False,0.37037037037037035,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Arkansas,0.5001782852703931,0.49982171472960685,0.38235294117647056,False,0.6176470588235294,Arkansas
R5_1,5,Final Four,FINAL_FOUR,UCLA,BYU,0.7750441410071387,0.2249558589928613,0.5,False,0.5,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Gonzaga,0.780917762754095,0.21908223724590503,0.16666666666666666,False,0.8333333333333334,Gonzaga
R5_1,5,Final Four,FINAL_FOUR,UCLA,Hawai'i,0.678193184878055,0.321806815121945,1.0,False,0.0,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Kennesaw St,0.8435010081732061,0.15649899182679394,1.0,False,0.0,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Long Island,0.7001938569204256,0.2998061430795744,1.0,False,0.0,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Missouri,0.4324533134345495,0.5675466865654505,0.547945205479452,False,0.452054794520548,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,NC State,0.5200765531767855,0.4799234468232145,0.38461538461538464,False,0.6153846153846154,NC State
R5_1,5,Final Four,FINAL_FOUR,UCLA,Purdue,0.41936098286995876,0.5806390171300413,0.3835616438356164,False,0.6164383561643836,Purdue
R5_1,5,Final Four,FINAL_FOUR,UCLA,Utah State,0.7281507897029406,0.27184921029705944,0.75,False,0.25,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Villanova,0.6162918104496654,0.3837081895503346,0.7142857142857143,False,0.2857142857142857,UCLA
R5_1,5,Final Four,FINAL_FOUR,UCLA,Wisconsin,0.22375517386191157,0.7762448261380884,0.7965367965367965,False,0.20346320346320346,UCLA
R5_1,5,Final Four,FINAL_FOUR,UConn,Arizona,0.25939990705927246,0.7406000929407275,0.20512820512820512,False,0.7948717948717949,Arizona
R5_1,5,Final Four,FINAL_FOUR,UConn,Arkansas,0.3791313378735622,0.6208686621264379,0.42857142857142855,False,0.5714285714285714,Arkansas
R5_1,5,Final Four,FINAL_FOUR,UConn,BYU,0.6776658893559907,0.3223341106440093,1.0,False,0.0,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,Hawai'i,0.5625532334234553,0.4374467665765447,1.0,False,0.0,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,Long Island,0.5876529335578147,0.41234706644218533,1.0,False,0.0,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,Miami,0.7449934732360707,0.2550065267639293,1.0,False,0.0,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,Missouri,0.3173886400161812,0.6826113599838188,0.6538461538461539,False,0.34615384615384615,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,NC State,0.39804907734792994,0.6019509226520701,0.6190476190476191,False,0.38095238095238093,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,Purdue,0.3059022507007557,0.6940977492992443,0.30952380952380953,False,0.6904761904761905,Purdue
R5_1,5,Final Four,FINAL_FOUR,UConn,Villanova,0.49497222082861225,0.5050277791713877,1.0,False,0.0,UConn
R5_1,5,Final Four,FINAL_FOUR,UConn,Wisconsin,0.14958425725484858,0.8504157427451514,0.8317757009345794,False,0.16822429906542058,UConn
R5_2,5,Final Four,FINAL_FOUR,Clemson,Alabama,0.5200473043222809,0.47995269567771914,1.0,False,0.0,Clemson
R5_2,5,Final Four,FINAL_FOUR,Clemson,Georgia,0.4747921661991459,0.5252078338008541,0.6666666666666666,False,0.33333333333333337,Clemson
R5_2,5,Final Four,FINAL_FOUR,Clemson,Hofstra,0.6891805239612814,0.3108194760387186,1.0,False,0.0,Clemson
R5_2,5,Final Four,FINAL_FOUR,Clemson,Kentucky,0.2014788595923758,0.7985211404076242,0.18181818181818182,False,0.8181818181818181,Kentucky
R5_2,5,Final Four,FINAL_FOUR,Clemson,Miami OH,0.41672649502418446,0.5832735049758155,1.0,False,0.0,Clemson
R5_2,5,Final Four,FINAL_FOUR,Clemson,Michigan,0.39808722878480207,0.6019127712151979,0.2857142857142857,False,0.7142857142857143,Michigan
R5_2,5,Final Four,FINAL_FOUR,Clemson,Tennessee,0.40851674552783007,0.59148325447217,1.0,False,0.0,Clemson
R5_2,5,Final Four,FINAL_FOUR,Clemson,Texas Tech,0.331417280023121,0.668582719976879,0.5,False,0.5,Clemson
R5_2,5,Final Four,FINAL_FOUR,Clemson,Virginia,0.46485598784325294,0.535144012156747,0.3333333333333333,False,0.6666666666666667,Virginia
R5_2,5,Final Four,FINAL_FOUR,Florida,Alabama,0.9185413528348535,0.0814586471651465,0.9512195121951219,False,0.04878048780487809,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Georgia,0.9039184909323739,0.09608150906762603,0.9041095890410958,False,0.09589041095890416,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Hofstra,0.9584631514142914,0.04153684858570861,0.9230769230769231,False,0.07692307692307687,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Iowa State,0.9422915028971743,0.05770849710282567,0.9142857142857143,False,0.08571428571428574,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Kentucky,0.7241981201794636,0.2758018798205364,0.7586505190311419,False,0.2413494809688581,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Miami OH,0.8814499629251512,0.11855003707484878,0.9101123595505618,False,0.0898876404494382,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Michigan,0.8731406669661839,0.12685933303381614,0.9002849002849003,False,0.09971509971509973,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,SMU,0.9190677668321645,0.08093223316783549,0.9310344827586207,False,0.06896551724137934,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Saint Louis,0.9716704951303707,0.028329504869629263,1.0,False,0.0,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Santa Clara,0.9388129906126146,0.061187009387385416,0.9393939393939394,False,0.06060606060606055,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Tennessee,0.8778642390322023,0.12213576096779766,0.8771929824561403,False,0.1228070175438597,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Tennessee St,0.9612461297268169,0.03875387027318311,0.7777777777777778,False,0.2222222222222222,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Texas Tech,0.837627079353929,0.162372920646071,0.8376383763837638,False,0.16236162361623618,Florida
R5_2,5,Final Four,FINAL_FOUR,Florida,Virginia,0.90039767004648,0.09960232995352003,0.945054945054945,False,0.05494505494505497,Florida
R5_2,5,Final Four,FINAL_FOUR,Houston,Alabama,0.671464260288493,0.328535739711507,0.42857142857142855,False,0.5714285714285714,Alabama
R5_2,5,Final Four,FINAL_FOUR,Houston,Georgia,0.6303377506041979,0.36966224939580206,0.6,False,0.4,Houston
R5_2,5,Final Four,FINAL_FOUR,Houston,Hofstra,0.8070374426547172,0.19296255734528278,1.0,False,0.0,Houston
R5_2,5,Final Four,FINAL_FOUR,Houston,Iowa State,0.74744543521802,0.25255456478198,0.7,False,0.30000000000000004,Houston
R5_2,5,Final Four,FINAL_FOUR,Houston,Kentucky,0.3224590049494649,0.6775409950505352,0.6868686868686869,False,0.31313131313131315,Houston
R5_2,5,Final Four,FINAL_FOUR,Houston,Miami OH,0.5740407842611801,0.42595921573881995,0.36363636363636365,False,0.6363636363636364,Miami OH
R5_2,5,Final Four,FINAL_FOUR,Houston,Michigan,0.5550611783903118,0.44493882160968823,0.44,False,0.56,Michigan
R5_2,5,Final Four,FINAL_FOUR,Houston,Santa Clara,0.7355186445872139,0.26448135541278606,0.5,False,0.5,Houston
R5_2,5,Final Four,FINAL_FOUR,Houston,Tennessee,0.5657378603980268,0.43426213960197324,0.46153846153846156,False,0.5384615384615384,Tennessee
R5_2,5,Final Four,FINAL_FOUR,Houston,Texas Tech,0.483206581727113,0.516793418272887,0.5111111111111111,False,0.48888888888888893,Houston
R5_2,5,Final Four,FINAL_FOUR,Houston,Virginia,0.6209952500141507,0.3790047499858493,0.7333333333333333,False,0.2666666666666667,Houston
R5_2,5,Final Four,FINAL_FOUR,Illinois,Akron,0.9674056234747178,0.03259437652528219,1.0,False,0.0,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Alabama,0.8402157904017993,0.15978420959820072,0.696969696969697,False,0.303030303030303,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Georgia,0.8143739380856784,0.18562606191432163,0.15517241379310345,False,0.8448275862068966,Georgia
R5_2,5,Final Four,FINAL_FOUR,Illinois,Hofstra,0.9149704769503136,0.08502952304968636,1.0,False,0.0,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Howard,0.9542749732324783,0.04572502676752166,1.0,False,0.0,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Iowa State,0.8839165529868634,0.11608344701313644,0.9090909090909091,False,0.09090909090909094,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Kentucky,0.5504589785129491,0.449541021487051,0.4689507494646681,False,0.5310492505353319,Kentucky
R5_2,5,Final Four,FINAL_FOUR,Illinois,Miami OH,0.7761511470106558,0.2238488529893442,0.37142857142857144,False,0.6285714285714286,Miami OH
R5_2,5,Final Four,FINAL_FOUR,Illinois,Michigan,0.7624503832483448,0.2375496167516552,0.2868217054263566,False,0.7131782945736433,Michigan
R5_2,5,Final Four,FINAL_FOUR,Illinois,SMU,0.8411608421858174,0.15883915781418256,1.0,False,0.0,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Saint Louis,0.9411580483817985,0.05884195161820149,1.0,False,0.0,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Santa Clara,0.877377251620209,0.12262274837979104,0.9090909090909091,False,0.09090909090909094,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Tennessee,0.7702107938220918,0.2297892061779082,0.7719298245614035,False,0.22807017543859653,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Tennessee St,0.9204255438388586,0.07957445616114134,0.8,False,0.19999999999999996,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Texas Tech,0.7063703562769675,0.29362964372303235,0.7429906542056075,False,0.2570093457943925,Illinois
R5_2,5,Final Four,FINAL_FOUR,Illinois,Virginia,0.8082678368224887,0.1917321631775114,0.725,False,0.275,Illinois
R5_2,5,Final Four,FINAL_FOUR,Iowa,Virginia,0.2509516751676845,0.7490483248323154,1.0,False,0.0,Iowa
R5_2,5,Final Four,FINAL_FOUR,Lehigh,Kentucky,0.07370210043721034,0.9262978995627896,1.0,False,0.0,Lehigh
R5_2,5,Final Four,FINAL_FOUR,McNeese,Alabama,0.535098070894885,0.46490192910511496,0.5,False,0.5,McNeese
R5_2,5,Final Four,FINAL_FOUR,McNeese,Georgia,0.48986999594343666,0.5101300040565633,1.0,False,0.0,McNeese
R5_2,5,Final Four,FINAL_FOUR,McNeese,Kentucky,0.21137024367974547,0.7886297563202546,0.625,False,0.375,McNeese
R5_2,5,Final Four,FINAL_FOUR,McNeese,Miami OH,0.43147523513412156,0.5685247648658784,1.0,False,0.0,McNeese
R5_2,5,Final Four,FINAL_FOUR,McNeese,Michigan,0.41264298677079553,0.5873570132292045,0.4,False,0.6,Michigan
R5_2,5,Final Four,FINAL_FOUR,McNeese,Santa Clara,0.6103095378118442,0.38969046218815584,1.0,False,0.0,McNeese
R5_2,5,Final Four,FINAL_FOUR,McNeese,Tennessee,0.42318573767198986,0.5768142623280101,1.0,False,0.0,McNeese
R5_2,5,Final Four,FINAL_FOUR,McNeese,Texas Tech,0.3449322714880098,0.6550677285119901,1.0,False,0.0,McNeese
R5_2,5,Final Four,FINAL_FOUR,Nebraska,Alabama,0.4303047498481925,0.5696952501518076,1.0,False,0.0,Nebraska
R5_2,5,Final Four,FINAL_FOUR,Nebraska,Kentucky,0.14957769465274556,0.8504223053472545,1.0,False,0.0,Nebraska
R5_2,5,Final Four,FINAL_FOUR,Nebraska,Michigan,0.3155536588800717,0.6844463411199283,1.0,False,0.0,Nebraska
R5_2,5,Final Four,FINAL_FOUR,Nebraska,Texas Tech,0.25680870561882374,0.7431912943811763,1.0,False,0.0,Nebraska
R5_2,5,Final Four,FINAL_FOUR,Nebraska,Virginia,0.3771533768406283,0.6228466231593717,1.0,False,0.0,Nebraska
R5_2,5,Final Four,FINAL_FOUR,North Carolina,Kentucky,0.15391859869983837,0.8460814013001615,0.8333333333333334,False,0.16666666666666663,North Carolina
R5_2,5,Final Four,FINAL_FOUR,North Carolina,Michigan,0.32288255265331994,0.6771174473466801,1.0,False,0.0,North Carolina
R5_2,5,Final Four,FINAL_FOUR,North Carolina,Tennessee,0.3324299480813672,0.6675700519186327,0.8,False,0.19999999999999996,North Carolina
R5_2,5,Final Four,FINAL_FOUR,North Carolina,Tennessee St,0.6321440686067378,0.3678559313932622,1.0,False,0.0,North Carolina
R5_2,5,Final Four,FINAL_FOUR,North Carolina,Texas Tech,0.26329807875524636,0.7367019212447536,0.25,False,0.75,Texas Tech
R5_2,5,Final Four,FINAL_FOUR,North Carolina,Virginia,0.3851079717057581,0.6148920282942418,1.0,False,0.0,North Carolina
R5_2,5,Final Four,FINAL_FOUR,Penn,Alabama,0.5245742242867675,0.4754257757132325,1.0,False,0.0,Penn
R5_2,5,Final Four,FINAL_FOUR,Penn,Georgia,0.4793185656792236,0.5206814343207764,0.6666666666666666,False,0.33333333333333337,Penn
R5_2,5,Final Four,FINAL_FOUR,Penn,Kentucky,0.20441376418539434,0.7955862358146056,0.8,False,0.19999999999999996,Penn
R5_2,5,Final Four,FINAL_FOUR,Penn,Michigan,0.40244269896832663,0.5975573010316734,0.42857142857142855,False,0.5714285714285714,Michigan
R5_2,5,Final Four,FINAL_FOUR,Penn,Tennessee,0.4129080468069394,0.5870919531930606,1.0,False,0.0,Penn
R5_2,5,Final Four,FINAL_FOUR,Penn,Texas Tech,0.33544983375292514,0.6645501662470749,0.4,False,0.6,Texas Tech
R5_2,5,Final Four,FINAL_FOUR,Penn,Virginia,0.4693723168922903,0.5306276831077097,0.5,False,0.5,Penn
R5_2,5,Final Four,FINAL_FOUR,Prairie View,Kentucky,0.06517828246886682,0.9348217175311332,1.0,False,0.0,Prairie View
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Alabama,0.6201716012998836,0.3798283987001165,1.0,False,0.0,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Georgia,0.5766722853741421,0.4233277146258579,0.6666666666666666,False,0.33333333333333337,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Kentucky,0.27547237030168625,0.7245276296983137,0.6060606060606061,False,0.3939393939393939,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Miami OH,0.5184462064341441,0.4815537935658559,0.75,False,0.25,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Michigan,0.49915075865072805,0.500849241349272,0.6,False,0.4,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,SMU,0.6218323481738515,0.37816765182614853,1.0,False,0.0,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Tennessee,0.5099846605260837,0.49001533947391634,1.0,False,0.0,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Tennessee St,0.7822088298774403,0.21779117012255966,0.5,False,0.5,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Texas Tech,0.4275785605020484,0.5724214394979517,0.6153846153846154,False,0.3846153846153846,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Saint Mary's,Virginia,0.5669053788013035,0.43309462119869646,0.5,False,0.5,Saint Mary's
R5_2,5,Final Four,FINAL_FOUR,Texas A&M,Georgia,0.4779705684250301,0.5220294315749698,0.5,False,0.5,Texas A&M
R5_2,5,Final Four,FINAL_FOUR,Texas A&M,Kentucky,0.20353667109862272,0.7964633289013773,0.9375,False,0.0625,Texas A&M
R5_2,5,Final Four,FINAL_FOUR,Texas A&M,Michigan,0.40114433641364683,0.5988556635863531,1.0,False,0.0,Texas A&M
R5_2,5,Final Four,FINAL_FOUR,Texas A&M,Tennessee,0.4115991771926699,0.5884008228073301,1.0,False,0.0,Texas A&M
R5_2,5,Final Four,FINAL_FOUR,Texas A&M,Texas Tech,0.33424670897616293,0.6657532910238371,0.2,False,0.8,Texas Tech
R5_2,5,Final Four,FINAL_FOUR,Texas A&M,Virginia,0.4680271483304085,0.5319728516695915,0.5,False,0.5,Texas A&M
R5_2,5,Final Four,FINAL_FOUR,Troy,Georgia,0.5938863268510356,0.40611367314896435,0.6666666666666666,False,0.33333333333333337,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Iowa State,0.7173638460725749,0.28263615392742514,1.0,False,0.0,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Kentucky,0.28985152506658585,0.7101484749334142,0.6666666666666666,False,0.33333333333333337,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Miami OH,0.5361233608818499,0.46387663911815014,1.0,False,0.0,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Michigan,0.5168761710224874,0.48312382897751266,0.5714285714285714,False,0.4285714285714286,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Santa Clara,0.7045779419289021,0.2954220580710979,0.5,False,0.5,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Tennessee,0.5276894557554533,0.4723105442445467,0.8333333333333334,False,0.16666666666666663,Troy
R5_2,5,Final Four,FINAL_FOUR,Troy,Texas Tech,0.4450206650944571,0.554979334905543,0.375,False,0.625,Texas Tech
R5_2,5,Final Four,FINAL_FOUR,Troy,Virginia,0.5842302348679861,0.4157697651320139,0.75,False,0.25,Troy
R5_2,5,Final Four,FINAL_FOUR,VCU,Alabama,0.4456388923407643,0.5543611076592356,1.0,False,0.0,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,Georgia,0.40144294031094363,0.5985570596890564,1.0,False,0.0,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,Kentucky,0.15767678431398519,0.8423232156860148,0.9090909090909091,False,0.09090909090909094,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,Miami OH,0.34643072851036943,0.6535692714896306,1.0,False,0.0,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,Michigan,0.32916127183127575,0.6708387281687243,0.5,False,0.5,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,SMU,0.44738276473720057,0.5526172352627994,1.0,False,0.0,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,Santa Clara,0.5224056448183768,0.4775943551816232,1.0,False,0.0,VCU
R5_2,5,Final Four,FINAL_FOUR,VCU,Texas Tech,0.2688782273212607,0.7311217726787393,1.0,False,0.0,VCU
