season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2024,Hampton,Mid Atl Chrstn,109,46,0,Regular Season,2023-11-10,Hampton,1,2,2,,,,
2024,Michigan St,So Indiana,74,51,0,Regular Season,2023-11-10,Michigan St,1,2,2,,,,
2024,Santa Barbara,Portland St,76,82,0,Regular Season,2023-11-10,Santa Barbara,1,,2,,,,
2024,Presbyterian,Columbia Int'l,100,58,0,Regular Season,2023-11-10,Presbyterian,1,1,,,,,
2024,William & Mary,American,75,56,0,Regular Season,2023-11-10,William & Mary,1,2,2,,,,
2024,Green Bay,St. Francis IL,72,56,0,Regular Season,2023-11-10,Green Bay,1,2,,,,,
2024,Norfolk St,Apprentice,90,56,0,Regular Season,2023-11-10,Norfolk St,1,2,,,,,
2024,Tennessee St,Kentucky St,83,58,0,Regular Season,2023-11-10,Tennessee St,1,2,2,,,,
2024,Denver,Cal Poly,97,76,0,Regular Season,2023-11-10,Denver,1,2,2,,,,
2024,Stony Brook,St Joseph's LI,91,50,0,Regular Season,2023-11-10,Stony Brook,1,1,3,,,,
2024,Chicago St,Mercer,61,66,0,Regular Season,2023-11-10,Chicago St,1,2,2,,,,
2024,Saint Mary's,New Mexico,72,58,0,Regular Season,2023-11-10,Saint Mary's,1,2,2,,,,
2024,Tulane,N'Western St,88,71,0,Regular Season,2023-11-10,Tulane,1,2,2,,,,
2024,USC,Bakersfield,85,59,0,Regular Season,2023-11-10,USC,1,2,2,,,,
2024,Southern Utah,Life Pacific,108,73,0,Regular Season,2023-11-10,Southern Utah,1,2,,,,,
2024,Evansville,SLCP,116,46,0,Regular Season,2023-11-10,Evansville,1,2,,,,,
2024,San José St,Bethesda,117,72,0,Regular Season,2023-11-10,San José St,1,1,2,,,,
2024,Georgia Tech,Howard,88,85,0,Regular Season,2023-11-10,Georgia Tech,1,2,2,,,,
2024,UTEP,Sci & Arts OK,123,72,0,Regular Season,2023-11-10,UTEP,1,2,,,,,
2024,SIUE,North Park,92,67,0,Regular Season,2023-11-10,SIUE,1,2,,,,,
2024,AR-Pine Bluff,Champ Chrstn,116,73,0,Regular Season,2023-11-10,AR-Pine Bluff,1,2,2,,,,
2024,Robert Morris,Point Park,66,56,0,Regular Season,2023-11-10,Robert Morris,1,2,,,,,
2024,FIU,Tarleton St,65,82,0,Regular Season,2023-11-10,FIU,1,2,2,,,,
2024,C Arkansas,Hendrix,82,39,0,Regular Season,2023-11-11,C Arkansas,1,3,,,,,
2024,Akron,Southern Miss,72,54,0,MAC-SBC Challenge,2023-11-11,Akron,1,3,3,,,,
2024,Ball State,Old Dominion,73,68,0,MAC-SBC Challenge,2023-11-11,Ball State,1,2,3,,,,
2024,Buffalo,South Alabama,56,70,0,MAC-SBC Challenge,2023-11-11,Buffalo,1,3,3,,,,
2024,Bowling Green,Arkansas St,81,75,0,MAC-SBC Challenge,2023-11-11,Bowling Green,1,3,3,,,,
2024,N Illinois,App State,91,78,0,MAC-SBC Challenge,2023-11-11,N Illinois,1,3,3,,,,
2024,Miami OH,Texas St,65,75,0,MAC-SBC Challenge,2023-11-11,Miami OH,1,3,3,,,,
2024,E Michigan,GA Southern,70,60,0,MAC-SBC Challenge,2023-11-11,E Michigan,1,3,3,,,,
2024,W Michigan,Georgia St,70,77,0,MAC-SBC Challenge,2023-11-11,W Michigan,1,3,3,,,,
2024,C Michigan,UL Monroe,64,74,0,MAC-SBC Challenge,2023-11-11,C Michigan,1,3,3,,,,
2024,Pitt,Binghamton,89,60,0,Regular Season,2023-11-11,Pitt,1,3,3,,,,
2024,Bethune,Trinity (FL),113,46,0,Regular Season,2023-11-11,Bethune,1,3,,,,,
2024,California,Pacific,79,87,0,Regular Season,2023-11-11,California,1,3,3,,,,
2024,St Bonaventure,Canisius,67,70,0,Regular Season,2023-11-11,St Bonaventure,1,3,1,,,,
2024,Florida,Virginia,70,73,1,Hall of Fame Series - Charlotte,2023-11-11,,0,3,3,,,,
2024,Houston,Texas A&M-CC,82,50,0,Regular Season,2023-11-11,Houston,1,3,2,,,,
2024,Kansas,Manhattan,99,61,0,Regular Season,2023-11-11,Kansas,1,3,3,,,,
2024,Miami,UCF,88,72,0,Regular Season,2023-11-11,Miami,1,3,3,,,,
2024,West Virginia,Monmouth,65,73,0,Regular Season,2023-11-11,West Virginia,1,3,3,,,,
2024,Ohio State,Texas A&M,66,73,0,Regular Season,2023-11-11,Ohio State,1,3,3,,,,
2024,Wisconsin,Tennessee,70,80,0,Regular Season,2023-11-11,Wisconsin,1,3,4,,,,
2024,Furman,Belmont,99,76,0,Regular Season,2023-11-11,Furman,1,3,3,,,,
2024,UCLA,Lafayette,68,50,0,Regular Season,2023-11-11,UCLA,1,3,3,,,,
2024,VCU,Samford,75,65,0,Regular Season,2023-11-11,VCU,1,3,4,,,,
2024,Duke,Arizona,73,78,0,Regular Season,2023-11-11,Duke,1,3,3,,,,
2024,Northwestern,Dayton,71,66,0,Regular Season,2023-11-11,Northwestern,1,3,3,,,,
2024,Creighton,N Dakota St,89,60,0,Regular Season,2023-11-11,Creighton,1,2,1,,,,
2024,Marquette,Rider,95,65,0,Regular Season,2023-11-11,Marquette,1,3,3,,,,
2024,Purdue,Morehead St,87,57,0,Regular Season,2023-11-11,Purdue,1,4,1,,,,
2024,Brown,Loyola MD,75,77,0,Regular Season,2023-11-11,Brown,1,3,3,,,,
2024,UIC,Little Rock,86,71,0,Regular Season,2023-11-11,UIC,1,3,3,,,,
2024,Iona,Sacred Heart,88,81,0,Regular Season,2023-11-11,Iona,1,3,3,,,,
2024,New Orleans,Southern NO,106,69,0,Regular Season,2023-11-11,New Orleans,1,3,,,,,
2024,Washington St,Prairie View,83,65,0,Regular Season,2023-11-11,Washington St,1,3,1,,,,
2024,G Washington,William & Mary,95,89,0,Regular Season,2023-11-11,G Washington,1,3,0,,,,
2024,Georgia,Wake Forest,80,77,0,Regular Season,2023-11-11,Georgia,1,4,3,,,,
2024,Providence,Milwaukee,79,69,0,Regular Season,2023-11-11,Providence,1,3,3,,,,
2024,Butler,SE Missouri,91,56,0,Regular Season,2023-11-11,Butler,1,3,3,,,,
2024,Seattle U,Montana St,71,68,0,Regular Season,2023-11-11,Seattle U,1,1,3,,,,
2024,South Carolina,Virginia Tech,79,77,1,Hall of Fame Series - Charlotte,2023-11-11,,0,3,3,,,,
2024,UNC Greensboro,NC A&T,94,78,0,Regular Season,2023-11-11,UNC Greensboro,1,,3,,,,
2024,Rice,Harvard,76,89,0,Regular Season,2023-11-11,Rice,1,2,3,,,,
2024,Radford,Marshall,66,62,1,Regular Season,2023-11-11,,0,3,3,,,,
2024,Arizona St,Texas Southern,63,52,0,Regular Season,2023-11-11,Arizona St,1,1,3,,,,
2024,Notre Dame,W Carolina,61,71,0,Regular Season,2023-11-11,Notre Dame,1,3,2,,,,
2024,UMBC,Marist,59,65,0,Regular Season,2023-11-11,UMBC,1,3,3,,,,
2024,NC State,Abilene Chrstn,84,64,0,Regular Season,2023-11-11,NC State,1,3,3,,,,
2024,Missouri,Memphis,55,70,0,Regular Season,2023-11-11,Missouri,1,3,3,,,,
2024,East Carolina,Campbell,77,63,0,Regular Season,2023-11-11,East Carolina,1,3,3,,,,
2024,S Illinois,Queens,91,68,0,Regular Season,2023-11-11,S Illinois,1,3,3,,,,
2024,Texas,Delaware St,86,59,0,Regular Season,2023-11-11,Texas,1,3,3,,,,
2024,Cincinnati,Detroit Mercy,93,61,0,Regular Season,2023-11-11,Cincinnati,1,3,3,,,,
2024,UAB,Clemson,76,77,1,Asheville Championship,2023-11-11,,0,3,3,,,,
2024,Auburn,SE Louisiana,86,71,0,Regular Season,2023-11-11,Auburn,1,2,3,,,,
2024,CA Baptist,Jackson St,80,66,0,Regular Season,2023-11-11,CA Baptist,1,3,1,,,,
2024,Davidson,Maryland,64,61,1,Asheville Championship,2023-11-11,,0,3,2,,,,
2024,Oklahoma,Miss Valley St,82,43,0,Regular Season,2023-11-11,Oklahoma,1,3,3,,,,
2024,LSU,Nicholls,66,68,0,Regular Season,2023-11-11,LSU,1,3,3,,,,
2024,Illinois,Oakland,64,53,0,Regular Season,2023-11-11,Illinois,1,3,3,,,,
2024,Fordham,Cornell,73,78,0,Regular Season,2023-11-11,Fordham,1,3,1,,,,
2024,Seton Hall,FDU,85,55,0,Regular Season,2023-11-11,Seton Hall,1,3,1,,,,
2024,Hofstra,Princeton,67,74,0,Regular Season,2023-11-11,Hofstra,1,4,3,,,,
2024,Gonzaga,Yale,86,71,0,Regular Season,2023-11-11,Gonzaga,1,,3,,,,
2024,Cleveland St,Ohio,82,78,0,Regular Season,2023-11-11,Cleveland St,1,1,1,,,,
2024,Kentucky,E Texas A&M,81,61,0,Wildcat Challenge,2023-11-11,Kentucky,1,3,1,,,,
2024,George Mason,Austin Peay,67,45,0,Regular Season,2023-11-11,George Mason,1,3,3,,,,
2024,UConn,Stonehill,107,67,0,Regular Season,2023-11-11,UConn,1,4,0,,,,
2024,Colorado St,Wright St,105,77,0,Regular Season,2023-11-11,Colorado St,1,3,,,,,
2024,Mount St Marys,Coppin St,74,60,0,Regular Season,2023-11-11,Mount St Marys,1,2,0,,,,
2024,Alabama,Indiana St,102,80,0,Regular Season,2023-11-11,Alabama,1,3,3,,,,
2024,Oregon St,Troy,81,80,0,Regular Season,2023-11-11,Oregon St,1,4,1,,,,
2024,Jax State,Utah Tech,79,81,0,Regular Season,2023-11-11,Jax State,1,3,1,,,,
2024,Minnesota,UTSA,102,76,0,Regular Season,2023-11-11,Minnesota,1,3,3,,,,
2024,La Salle,Northeastern,79,74,0,Regular Season,2023-11-11,La Salle,1,3,3,,,,
2024,The Citadel,Boston College,71,75,0,Regular Season,2023-11-11,The Citadel,1,3,3,,,,
2024,Navy,Temple,68,75,0,Veterans Classic,2023-11-11,Navy,1,3,3,,,,
2024,FGCU,Ave Maria,80,71,0,Regular Season,2023-11-11,FGCU,1,3,,,,,
2024,Lipscomb,Asbury,113,74,0,Regular Season,2023-11-11,Lipscomb,1,1,,,,,
2024,BYU,San Diego St,74,65,0,Regular Season,2023-11-11,BYU,1,3,3,,,,
2024,Ole Miss,E Washington,75,64,0,Regular Season,2023-11-11,Ole Miss,1,3,3,,,,
2024,St Thomas (MN),Idaho St,54,53,0,Regular Season,2023-11-11,St Thomas (MN),1,3,3,,,,
2024,Stanford,Sacramento St,91,73,0,Regular Season,2023-11-11,Stanford,1,3,2,,,,
2024,Valparaiso,IU Indy,56,66,0,Regular Season,2023-11-11,Valparaiso,1,3,4,,,,
2024,Murray St,Tennessee Tech,78,72,0,Regular Season,2023-11-11,Murray St,1,3,4,,,,
2024,Colorado,Grambling,95,63,0,Regular Season,2023-11-11,Colorado,1,3,3,,,,
2024,Arkansas,Gardner-Webb,86,68,0,Regular Season,2023-11-11,Arkansas,1,3,3,,,,
2024,Vanderbilt,SC Upstate,74,67,0,Regular Season,2023-11-11,Vanderbilt,1,2,3,,,,
2024,Louisville,Chattanooga,71,81,0,Regular Season,2023-11-11,Louisville,1,3,3,,,,
2024,Wofford,High Point,99,98,0,Regular Season,2023-11-11,Wofford,1,3,3,,,,
2024,Oral Roberts,Mid Am Chr,74,69,0,Regular Season,2023-11-11,Oral Roberts,1,3,,,,,
2024,Longwood,St Mary's (MD),95,43,0,Regular Season,2023-11-11,Longwood,1,3,,,,,
2024,Rutgers,Boston U,69,45,0,Regular Season,2023-11-11,Rutgers,1,3,3,,,,
2024,Mississippi St,UT Martin,87,63,0,Regular Season,2023-11-11,Mississippi St,1,1,3,,,,
2024,Kansas St,Bellarmine,83,75,0,Regular Season,2023-11-11,Kansas St,1,3,3,,,,
2024,NJIT,Saint Peter's,48,75,0,Regular Season,2023-11-11,NJIT,1,3,3,,,,
2024,Winthrop,Drexel,72,74,0,Regular Season,2023-11-11,Winthrop,1,2,3,,,,
2024,Utah,UC Riverside,82,53,0,Regular Season,2023-11-11,Utah,1,3,2,,,,
2024,South Dakota,UT Rio Grande,100,79,1,Regular Season,2023-11-11,,0,3,3,,,,
2024,Iowa,Alabama St,98,67,0,Regular Season,2023-11-11,Iowa,1,2,3,,,,
2024,Oregon,Montana,75,61,0,Regular Season,2023-11-11,Oregon,1,4,2,,,,
2024,Penn State,Lehigh,74,65,0,Regular Season,2023-11-11,Penn State,1,3,3,,,,
2024,UNC Asheville,UNC Wilmington,66,83,0,Regular Season,2023-11-11,UNC Asheville,1,2,3,,,,
2024,MD Eastern,Philybible,83,65,0,Regular Season,2023-11-11,MD Eastern,1,3,,,,,
2024,Tulsa,Incarnate Word,85,71,0,Regular Season,2023-11-11,Tulsa,1,3,3,,,,
2024,UT Arlington,UT Tyler,95,64,0,Regular Season,2023-11-11,UT Arlington,1,3,,,,,
2024,E Kentucky,Wilberforce,133,75,0,Regular Season,2023-11-11,E Kentucky,1,2,,,,,
2024,Toledo,Louisiana,87,78,0,MAC-SBC Challenge,2023-11-12,Toledo,1,4,4,,,,
2024,Binghamton,Keystone,104,50,0,Regular Season,2023-11-12,Binghamton,1,0,,,,,
2024,Iowa State,Idaho St,86,55,0,Regular Season,2023-11-12,Iowa State,1,1,0,,,,
2024,Georgetown,Holy Cross,67,68,0,Regular Season,2023-11-12,Georgetown,1,3,4,,,,
2024,Pepperdine,Lafayette,76,53,0,Regular Season,2023-11-12,Pepperdine,1,2,0,,,,
2024,Maine,Merrimack,65,71,0,Regular Season,2023-11-12,Maine,1,3,1,,,,
2024,Wichita St,Friends,95,65,0,Regular Season,2023-11-12,Wichita St,1,1,,,,,
2024,Santa Clara,Saint Francis,82,59,0,Regular Season,2023-11-12,Santa Clara,1,2,1,,,,
2024,Saint Louis,Illinois St,80,71,0,Regular Season,2023-11-12,Saint Louis,1,2,4,,,,
2024,Kansas City,Saintmary,95,42,0,Regular Season,2023-11-12,Kansas City,1,4,,,,,
2024,North Texas,Omaha,75,64,0,Regular Season,2023-11-12,North Texas,1,3,1,,,,
2024,James Madison,Howard,107,86,0,Regular Season,2023-11-12,James Madison,1,1,1,,,,
2024,Columbia,UAlbany,75,78,0,Regular Season,2023-11-12,Columbia,1,4,3,,,,
2024,North Carolina,Lehigh,90,68,0,Regular Season,2023-11-12,North Carolina,1,4,0,,,,
2024,Portland,UC Riverside,76,65,0,Regular Season,2023-11-12,Portland,1,2,0,,,,
2024,UAB,Maryland,66,63,1,Asheville Championship,2023-11-12,,0,0,0,,,,
2024,Clemson,Davidson,68,65,1,Asheville Championship,2023-11-12,,0,0,0,,,,
2024,Grand Canyon,N Arizona,89,55,0,Arizona Tip-Off - Campus Game,2023-11-12,Grand Canyon,1,4,5,,,,
2024,Niagara,Bucknell,64,73,0,Regular Season,2023-11-12,Niagara,1,4,2,,,,
2024,Radford,E Menonite,84,47,0,Regular Season,2023-11-12,Radford,1,0,,,,,
2024,Purdue FW,E Texas A&M,86,64,0,Regular Season,2023-11-12,Purdue FW,1,1,0,,,,
2024,LMU,Yale,80,83,0,Regular Season,2023-11-12,LMU,1,3,0,,,,
2024,Bradley,Utah State,72,66,0,Regular Season,2023-11-12,Bradley,1,4,4,,,,
2024,Loyola Chicago,E Illinois,89,65,0,Regular Season,2023-11-12,Loyola Chicago,1,2,2,,,,
2024,North Dakota,Elon,85,68,0,Regular Season,2023-11-12,North Dakota,1,3,1,,,,
2024,Georgia,NC Central,64,54,0,Regular Season,2023-11-12,Georgia,1,0,1,,,,
2024,Columbia,Bard,86,36,0,Regular Season,2023-11-12,Columbia,1,0,,,,,
2024,Richmond,Siena,90,48,0,Sunshine Slam - Campus Game,2023-11-12,Richmond,1,4,4,,,,
2024,Cincinnati,E Washington,85,73,0,Regular Season,2023-11-12,Cincinnati,1,0,0,,,,
2024,Portland St,Linfield,70,53,0,Regular Season,2023-11-12,Portland St,1,1,5,,,,
2024,UC San Diego,San Diego,69,63,0,Regular Season,2023-11-12,UC San Diego,1,4,2,,,,
2024,Delaware,Air Force,65,57,0,Regular Season,2023-11-12,Delaware,1,2,1,,,,
2024,W Illinois,St. Ambrose,94,59,0,Regular Season,2023-11-12,W Illinois,1,2,,,,,
2024,UNLV,Stetson,71,55,0,Sunshine Slam - Campus Game,2023-11-12,UNLV,1,2,4,,,,
2024,Vermont,Plattsburgh,92,41,0,Regular Season,2023-11-12,Vermont,1,4,,,,,
2024,Texas Tech,San José St,56,42,0,Regular Season,2023-11-12,Texas Tech,1,2,1,,,,
2024,DePaul,Long Beach St,73,77,0,Regular Season,2023-11-12,DePaul,1,3,4,,,,
2024,Kent State,Fresno St,79,69,0,Regular Season,2023-11-12,Kent State,1,1,4,,,,
2024,St Thomas (MN),N Central,100,54,0,Regular Season,2023-11-12,St Thomas (MN),1,0,,,,,
2024,Boise St,San Francisco,63,58,0,Regular Season,2023-11-12,Boise St,1,3,1,,,,
2024,So Indiana,Chicago St,67,78,0,Regular Season,2023-11-12,So Indiana,1,1,1,,,,
2024,Fullerton,La Sierra,78,48,0,Regular Season,2023-11-12,Fullerton,1,4,,,,,
2024,SC Upstate,Carolina U,106,48,0,Regular Season,2023-11-12,SC Upstate,1,0,,,,,
2024,Rutgers,Bryant,66,57,0,Regular Season,2023-11-12,Rutgers,1,0,3,,,,
2024,Wyoming,Cal Poly,80,66,0,Regular Season,2023-11-12,Wyoming,1,3,1,,,,
2024,Baylor,Gardner-Webb,77,62,0,Regular Season,2023-11-12,Baylor,1,2,0,,,,
2024,UC Irvine,New Mexico St,91,74,0,Regular Season,2023-11-12,UC Irvine,1,3,2,,,,
2024,Oklahoma St,Sam Houston,85,70,0,Regular Season,2023-11-12,Oklahoma St,1,4,1,,,,
2024,Morgan St,Wilkes-Barre,78,60,0,Regular Season,2023-11-12,Morgan St,1,2,4,,,,
2024,Tarleton St,UNT Dallas,93,52,0,Regular Season,2023-11-12,Tarleton St,1,1,4,,,,
2024,AR-Pine Bluff,SW Christian U,112,68,0,Regular Season,2023-11-12,AR-Pine Bluff,1,1,,,,,
2024,St John's,Michigan,73,89,0,Gavitt Tipoff Games,2023-11-13,St John's,1,4,2,,,,
2024,Indiana,Army,72,64,0,Regular Season,2023-11-13,Indiana,1,5,2,,,,
2024,Washington,Nevada,76,83,0,Regular Season,2023-11-13,Washington,1,2,4,,,,
2024,Towson,Robert Morris,66,62,0,Regular Season,2023-11-13,Towson,1,2,2,,,,
2024,Montana,UC Davis,78,65,0,Regular Season,2023-11-13,Montana,1,1,3,,,,
2024,Saint Mary's,Weber St,57,61,0,Regular Season,2023-11-13,Saint Mary's,1,2,4,,,,
2024,Youngstown St,Ohio Christian,99,71,0,Regular Season,2023-11-13,Youngstown St,1,2,,,,,
2024,C Arkansas,AR-Pine Bluff,83,85,0,Regular Season,2023-11-14,C Arkansas,1,2,1,,,,
2024,Purdue,Xavier,83,71,0,Gavitt Tipoff Games,2023-11-14,Purdue,1,2,3,,,,
2024,Providence,Wisconsin,72,59,0,Gavitt Tipoff Games,2023-11-14,Providence,1,2,2,,,,
2024,Nebraska,Rider,64,50,0,Cornhusker Classic,2023-11-14,Nebraska,1,3,2,,,,
2024,South Carolina,VMI,74,64,0,Arizona Tip-Off - Campus Game,2023-11-14,South Carolina,1,2,3,,,,
2024,Houston,Stetson,79,48,0,Regular Season,2023-11-14,Houston,1,2,1,,,,
2024,Tennessee,Wofford,82,61,0,Regular Season,2023-11-14,Tennessee,1,2,2,,,,
2024,Fairfield,Mt Saint Mary,92,45,0,Regular Season,2023-11-14,Fairfield,1,3,,,,,
2024,Pepperdine,Long Island,88,53,0,Regular Season,2023-11-14,Pepperdine,1,1,3,,,,
2024,Pitt,FGCU,86,74,0,Regular Season,2023-11-14,Pitt,1,2,2,,,,
2024,UMass,Quinnipiac,102,81,0,Regular Season,2023-11-14,UMass,1,5,3,,,,
2024,Missouri St,Oral Roberts,84,69,0,Regular Season,2023-11-14,Missouri St,1,6,2,,,,
2024,McNeese,Champ Chrstn,110,46,0,Regular Season,2023-11-14,McNeese,1,3,3,,,,
2024,Butler,ETSU,81,47,0,Regular Season,2023-11-14,Butler,1,2,3,,,,
2024,La Salle,Bucknell,69,57,0,Blue Devil Challenge,2023-11-14,La Salle,1,2,1,,,,
2024,California,Bakersfield,83,63,0,SoCal Challenge - Campus Game,2023-11-14,California,1,2,3,,,,
2024,Arkansas,Old Dominion,86,77,0,Regular Season,2023-11-14,Arkansas,1,2,2,,,,
2024,UMBC,PSU York,84,65,0,Regular Season,2023-11-14,UMBC,1,2,,,,,
2024,MTSU,W Carolina,64,66,0,Regular Season,2023-11-14,MTSU,1,3,2,,,,
2024,Duquesne,Stony Brook,85,63,0,Cornhusker Classic,2023-11-14,Duquesne,1,3,3,,,,
2024,SC State,North Florida,87,77,0,Regular Season,2023-11-14,SC State,1,3,3,,,,
2024,Penn,Villanova,76,72,0,Big 5 Classic,2023-11-14,Penn,1,3,3,,,,
2024,Florida St,C Michigan,94,67,0,Sunshine Slam - Campus Game,2023-11-14,Florida St,1,3,2,,,,
2024,Lindenwood,Han LaGrange,83,52,0,Regular Season,2023-11-14,Lindenwood,1,3,,,,,
2024,N Illinois,Illinois Tech,107,55,0,Regular Season,2023-11-14,N Illinois,1,2,,,,,
2024,Miami,FIU,86,80,0,Regular Season,2023-11-14,Miami,1,2,3,,,,
2024,Kansas St,S Dakota St,91,68,0,Regular Season,2023-11-14,Kansas St,1,2,4,,,,
2024,Norfolk St,Hampton,75,68,0,Regular Season,2023-11-14,Norfolk St,1,3,3,,,,
2024,C Connecticut,Framingham St,99,42,0,Regular Season,2023-11-14,C Connecticut,1,3,,,,,
2024,Presbyterian,The Citadel,71,64,0,Regular Season,2023-11-14,Presbyterian,1,3,2,,,,
2024,UC San Diego,La Verne,116,57,0,Regular Season,2023-11-14,UC San Diego,1,1,6,,,,
2024,American,Siena,78,58,0,Regular Season,2023-11-14,American,1,3,1,,,,
2024,Missouri,SIUE,68,50,0,Regular Season,2023-11-14,Missouri,1,2,3,,,,
2024,Charleston So,J&W (NC),102,61,0,Regular Season,2023-11-14,Charleston So,1,3,,,,,
2024,UC Davis,N Dakota St,68,53,1,Regular Season,2023-11-14,,0,0,2,,,,
2024,Louisiana Tech,Lyon,100,43,0,Regular Season,2023-11-14,Louisiana Tech,1,6,,,,,
2024,Arizona,Southern,97,59,0,Regular Season,2023-11-14,Arizona,1,2,4,,,,
2024,UTEP,Santa Barbara,89,76,0,Regular Season,2023-11-14,UTEP,1,3,3,,,,
2024,UNC Asheville,Carolina U,117,54,0,Regular Season,2023-11-14,UNC Asheville,1,2,1,,,,
2024,N'Western St,SF Austin,70,96,0,Regular Season,2023-11-14,N'Western St,1,3,3,,,,
2024,Le Moyne,SUNY Canton,105,46,0,Regular Season,2023-11-14,Le Moyne,1,3,,,,,
2024,UT Martin,Brescia,90,72,0,Regular Season,2023-11-14,UT Martin,1,2,6,,,,
2024,Texas A&M-CC,Dall Christian,104,45,0,Regular Season,2023-11-14,Texas A&M-CC,1,2,6,,,,
2024,Incarnate Word,Schreiner,104,63,0,Regular Season,2023-11-14,Incarnate Word,1,2,,,,,
2024,Illinois,Marquette,64,71,0,Gavitt Tipoff Games,2023-11-15,Illinois,1,3,3,,,,
2024,Creighton,Iowa,92,84,0,Gavitt Tipoff Games,2023-11-15,Creighton,1,3,3,,,,
2024,New Hampshire,Brown,82,64,0,Regular Season,2023-11-15,New Hampshire,1,5,3,,,,
2024,Virginia,NC A&T,80,51,0,Regular Season,2023-11-15,Virginia,1,3,3,,,,
2024,Kansas,Kentucky,89,84,1,State Farm Champions Classic,2023-11-15,,0,3,3,,,,
2024,West Virginia,Jax State,70,57,0,Regular Season,2023-11-15,West Virginia,1,3,3,,,,
2024,SMU,Texas A&M,66,79,0,Regular Season,2023-11-15,SMU,1,4,3,,,,
2024,Florida,Florida A&M,89,68,0,Regular Season,2023-11-15,Florida,1,3,4,,,,
2024,Belmont,Berry,93,59,0,Regular Season,2023-11-15,Belmont,1,3,,,,,
2024,Michigan St,Duke,65,74,1,State Farm Champions Classic,2023-11-15,,0,4,3,,,,
2024,Saint Joseph's,Stonehill,100,56,0,Wildcat Challenge,2023-11-15,Saint Joseph's,1,4,3,,,,
2024,Wright St,Toledo,77,78,0,Regular Season,2023-11-15,Wright St,1,3,2,,,,
2024,Loyola Chicago,UIC,67,72,0,Regular Season,2023-11-15,Loyola Chicago,1,2,3,,,,
2024,Holy Cross,Sacred Heart,77,84,0,Regular Season,2023-11-15,Holy Cross,1,2,3,,,,
2024,TCU,UT Rio Grande,88,55,0,Regular Season,2023-11-15,TCU,1,4,3,,,,
2024,McNeese,LeTourneau,81,49,0,Regular Season,2023-11-15,McNeese,1,0,,,,,
2024,Samford,Miss College,96,52,0,Regular Season,2023-11-15,Samford,1,3,,,,,
2024,Stanford,Santa Clara,77,89,0,Regular Season,2023-11-15,Stanford,1,3,2,,,,
2024,G Washington,Hofstra,71,60,0,Regular Season,2023-11-15,G Washington,1,3,3,,,,
2024,FAU,E Michigan,100,57,0,Regular Season,2023-11-15,FAU,1,5,3,,,,
2024,Northwestern,W Michigan,63,59,0,Regular Season,2023-11-15,Northwestern,1,3,3,,,,
2024,Harvard,Northeastern,80,56,0,Regular Season,2023-11-15,Harvard,1,3,3,,,,
2024,Lamar,UTSA,90,82,0,Regular Season,2023-11-15,Lamar,1,4,3,,,,
2024,Baylor,Kansas City,99,61,0,Regular Season,2023-11-15,Baylor,1,2,2,,,,
2024,Oregon St,App State,81,71,0,Regular Season,2023-11-15,Oregon St,1,3,3,,,,
2024,Georgia Tech,UMass Lowell,71,74,0,Regular Season,2023-11-15,Georgia Tech,1,4,4,,,,
2024,Seton Hall,UAlbany,96,71,0,Regular Season,2023-11-15,Seton Hall,1,3,2,,,,
2024,Queens,High Point,74,72,0,Regular Season,2023-11-15,Queens,1,3,3,,,,
2024,Idaho,Evergreen,88,42,0,Regular Season,2023-11-15,Idaho,1,4,,,,,
2024,LMU,Jackson St,88,66,0,Regular Season,2023-11-15,LMU,1,2,3,,,,
2024,Virginia Tech,Campbell,60,44,0,Regular Season,2023-11-15,Virginia Tech,1,3,3,,,,
2024,Oklahoma,Texas St,93,54,0,Regular Season,2023-11-15,Oklahoma,1,3,3,,,,
2024,Rhode Island,Wagner,69,53,0,Regular Season,2023-11-15,Rhode Island,1,4,4,,,,
2024,Syracuse,Colgate,79,75,0,Regular Season,2023-11-15,Syracuse,1,5,7,,,,
2024,Mississippi St,North Alabama,81,54,0,Regular Season,2023-11-15,Mississippi St,1,3,4,,,,
2024,Bradley,Tarleton St,86,63,0,Regular Season,2023-11-15,Bradley,1,2,2,,,,
2024,Oakland,Bowling Green,81,62,0,Regular Season,2023-11-15,Oakland,1,3,3,,,,
2024,Ball State,Oakland City,92,51,0,Regular Season,2023-11-15,Ball State,1,3,7,,,,
2024,Penn State,Saint Francis,83,53,0,Regular Season,2023-11-15,Penn State,1,3,2,,,,
2024,NC Central,Mid Atl Chrstn,113,50,0,Regular Season,2023-11-15,NC Central,1,2,4,,,,
2024,UConn,Miss Valley St,87,53,0,Regular Season,2023-11-15,UConn,1,3,3,,,,
2024,Alabama,South Alabama,102,46,0,Regular Season,2023-11-15,Alabama,1,3,3,,,,
2024,Troy,Reinhardt,111,46,0,Regular Season,2023-11-15,Troy,1,3,,,,,
2024,Drexel,Temple,64,66,0,Regular Season,2023-11-15,Drexel,1,3,3,,,,
2024,Tennessee Tech,Lipscomb,65,96,0,Regular Season,2023-11-15,Tennessee Tech,1,3,3,,,,
2024,N Colorado,Colorado St,64,83,0,Regular Season,2023-11-15,N Colorado,1,5,3,,,,
2024,Sacramento St,Pacific Union,128,66,0,Regular Season,2023-11-15,Sacramento St,1,3,,,,,
